group,function,value,sample_time_nanos,iteration_count
bench_group,blake2sp,1048576,31979887.0,1
bench_group,blake2sp,1048576,63121654.0,2
bench_group,blake2sp,1048576,95047791.0,3
bench_group,blake2sp,1048576,126380442.0,4
bench_group,blake2sp,1048576,156626901.0,5
bench_group,blake2sp,1048576,187516221.0,6
bench_group,blake2sp,1048576,221006152.0,7
bench_group,blake2sp,1048576,252865467.0,8
bench_group,blake2sp,1048576,282174013.0,9
bench_group,blake2sp,1048576,314394941.0,10
bench_group,blake2sp,1048576,346963835.0,11
bench_group,blake2sp,1048576,375711292.0,12
bench_group,blake2sp,1048576,406815558.0,13
bench_group,blake2sp,1048576,441588452.0,14
bench_group,blake2sp,1048576,472907822.0,15
bench_group,blake2sp,1048576,504019849.0,16
bench_group,blake2sp,1048576,534802919.0,17
bench_group,blake2sp,1048576,566672860.0,18
bench_group,blake2sp,1048576,597155515.0,19
bench_group,blake2sp,1048576,630874352.0,20
bench_group,blake2sp,1048576,659208997.0,21
bench_group,blake2sp,1048576,689590194.0,22
bench_group,blake2sp,1048576,724483296.0,23
bench_group,blake2sp,1048576,753778509.0,24
bench_group,blake2sp,1048576,788126040.0,25
bench_group,blake2sp,1048576,817886095.0,26
bench_group,blake2sp,1048576,846262147.0,27
bench_group,blake2sp,1048576,879774370.0,28
bench_group,blake2sp,1048576,905408926.0,29
bench_group,blake2sp,1048576,942992221.0,30
bench_group,blake2sp,1048576,973389148.0,31
bench_group,blake2sp,1048576,1006814445.0,32
bench_group,blake2sp,1048576,1035077736.0,33
bench_group,blake2sp,1048576,1068156108.0,34
bench_group,blake2sp,1048576,1098919751.0,35
bench_group,blake2sp,1048576,1131963019.0,36
bench_group,blake2sp,1048576,1161326930.0,37
bench_group,blake2sp,1048576,1199632983.0,38
bench_group,blake2sp,1048576,1239726005.0,39
bench_group,blake2sp,1048576,1272875522.0,40
bench_group,blake2sp,1048576,1298789451.0,41
bench_group,blake2sp,1048576,1334424529.0,42
bench_group,blake2sp,1048576,1351167515.0,43
bench_group,blake2sp,1048576,1384407865.0,44
bench_group,blake2sp,1048576,1412692980.0,45
bench_group,blake2sp,1048576,1444634170.0,46
bench_group,blake2sp,1048576,1473089752.0,47
bench_group,blake2sp,1048576,1509874458.0,48
bench_group,blake2sp,1048576,1541998148.0,49
bench_group,blake2sp,1048576,1569214205.0,50
bench_group,blake2sp,1048576,1606150734.0,51
bench_group,blake2sp,1048576,1633340855.0,52
bench_group,blake2sp,1048576,1668006874.0,53
bench_group,blake2sp,1048576,1697543180.0,54
bench_group,blake2sp,1048576,1725900535.0,55
bench_group,blake2sp,1048576,1763283050.0,56
bench_group,blake2sp,1048576,1794161798.0,57
bench_group,blake2sp,1048576,1820153748.0,58
bench_group,blake2sp,1048576,1853202537.0,59
bench_group,blake2sp,1048576,1888021524.0,60
bench_group,blake2sp,1048576,1912921709.0,61
bench_group,blake2sp,1048576,1946917211.0,62
bench_group,blake2sp,1048576,1980176363.0,63
bench_group,blake2sp,1048576,2009427098.0,64
bench_group,blake2sp,1048576,2039207830.0,65
bench_group,blake2sp,1048576,2076975865.0,66
bench_group,blake2sp,1048576,2103050471.0,67
bench_group,blake2sp,1048576,2133951667.0,68
bench_group,blake2sp,1048576,2167710191.0,69
bench_group,blake2sp,1048576,2198809041.0,70
bench_group,blake2sp,1048576,2226985460.0,71
bench_group,blake2sp,1048576,2262308560.0,72
bench_group,blake2sp,1048576,2296648591.0,73
bench_group,blake2sp,1048576,2325028237.0,74
bench_group,blake2sp,1048576,2361825184.0,75
bench_group,blake2sp,1048576,2380560088.0,76
bench_group,blake2sp,1048576,2418347863.0,77
bench_group,blake2sp,1048576,2450957123.0,78
bench_group,blake2sp,1048576,2482141077.0,79
bench_group,blake2sp,1048576,2514767160.0,80
bench_group,blake2sp,1048576,2543832375.0,81
bench_group,blake2sp,1048576,2571702232.0,82
bench_group,blake2sp,1048576,2608257461.0,83
bench_group,blake2sp,1048576,2638131058.0,84
bench_group,blake2sp,1048576,2663794416.0,85
bench_group,blake2sp,1048576,2703067808.0,86
bench_group,blake2sp,1048576,2736359148.0,87
bench_group,blake2sp,1048576,2760773450.0,88
bench_group,blake2sp,1048576,2796214831.0,89
bench_group,blake2sp,1048576,2826626029.0,90
bench_group,blake2sp,1048576,2859022634.0,91
bench_group,blake2sp,1048576,2888935554.0,92
bench_group,blake2sp,1048576,2922261789.0,93
bench_group,blake2sp,1048576,2950864195.0,94
bench_group,blake2sp,1048576,2982852833.0,95
bench_group,blake2sp,1048576,3012191277.0,96
bench_group,blake2sp,1048576,3048319269.0,97
bench_group,blake2sp,1048576,3075477047.0,98
bench_group,blake2sp,1048576,3110625408.0,99
bench_group,blake2sp,1048576,3142887691.0,100
