group,function,value,sample_time_nanos,iteration_count
bench_group,blake2sp,64,999057.0,43
bench_group,blake2sp,64,1973218.0,86
bench_group,blake2sp,64,3056807.0,129
bench_group,blake2sp,64,3945501.0,172
bench_group,blake2sp,64,4963516.0,215
bench_group,blake2sp,64,5939813.0,258
bench_group,blake2sp,64,6900121.0,301
bench_group,blake2sp,64,7952980.0,344
bench_group,blake2sp,64,8894537.0,387
bench_group,blake2sp,64,9881459.0,430
bench_group,blake2sp,64,10897183.0,473
bench_group,blake2sp,64,11846605.0,516
bench_group,blake2sp,64,12834465.0,559
bench_group,blake2sp,64,13874720.0,602
bench_group,blake2sp,64,14808985.0,645
bench_group,blake2sp,64,15845803.0,688
bench_group,blake2sp,64,16831475.0,731
bench_group,blake2sp,64,17816991.0,774
bench_group,blake2sp,64,18822089.0,817
bench_group,blake2sp,64,19756199.0,860
bench_group,blake2sp,64,20770830.0,903
bench_group,blake2sp,64,21758428.0,946
bench_group,blake2sp,64,22710611.0,989
bench_group,blake2sp,64,23694304.0,1032
bench_group,blake2sp,64,24712111.0,1075
bench_group,blake2sp,64,25702366.0,1118
bench_group,blake2sp,64,26672101.0,1161
bench_group,blake2sp,64,27654544.0,1204
bench_group,blake2sp,64,28697038.0,1247
bench_group,blake2sp,64,29659793.0,1290
bench_group,blake2sp,64,30641612.0,1333
bench_group,blake2sp,64,31628430.0,1376
bench_group,blake2sp,64,32672904.0,1419
bench_group,blake2sp,64,33643523.0,1462
bench_group,blake2sp,64,34612841.0,1505
bench_group,blake2sp,64,35579711.0,1548
bench_group,blake2sp,64,36605695.0,1591
bench_group,blake2sp,64,37566107.0,1634
bench_group,blake2sp,64,38545737.0,1677
bench_group,blake2sp,64,39544743.0,1720
bench_group,blake2sp,64,40553852.0,1763
bench_group,blake2sp,64,41501555.0,1806
bench_group,blake2sp,64,42557904.0,1849
bench_group,blake2sp,64,43478316.0,1892
bench_group,blake2sp,64,44475602.0,1935
bench_group,blake2sp,64,45442785.0,1978
bench_group,blake2sp,64,46442780.0,2021
bench_group,blake2sp,64,47464441.0,2064
bench_group,blake2sp,64,48468550.0,2107
bench_group,blake2sp,64,49432347.0,2150
bench_group,blake2sp,64,50386352.0,2193
bench_group,blake2sp,64,51378848.0,2236
bench_group,blake2sp,64,52414988.0,2279
bench_group,blake2sp,64,53396493.0,2322
bench_group,blake2sp,64,54420499.0,2365
bench_group,blake2sp,64,55349764.0,2408
bench_group,blake2sp,64,56349394.0,2451
bench_group,blake2sp,64,57361473.0,2494
bench_group,blake2sp,64,58311624.0,2537
bench_group,blake2sp,64,59334015.0,2580
bench_group,blake2sp,64,60286822.0,2623
bench_group,blake2sp,64,61269369.0,2666
bench_group,blake2sp,64,62295145.0,2709
bench_group,blake2sp,64,63216755.0,2752
bench_group,blake2sp,64,64211490.0,2795
bench_group,blake2sp,64,65248723.0,2838
bench_group,blake2sp,64,66222990.0,2881
bench_group,blake2sp,64,67200171.0,2924
bench_group,blake2sp,64,68158083.0,2967
bench_group,blake2sp,64,69160734.0,3010
bench_group,blake2sp,64,70164375.0,3053
bench_group,blake2sp,64,70827288.0,3096
bench_group,blake2sp,64,71727856.0,3139
bench_group,blake2sp,64,72686914.0,3182
bench_group,blake2sp,64,73725398.0,3225
bench_group,blake2sp,64,74644768.0,3268
bench_group,blake2sp,64,75671326.0,3311
bench_group,blake2sp,64,76593247.0,3354
bench_group,blake2sp,64,77596576.0,3397
bench_group,blake2sp,64,78638081.0,3440
bench_group,blake2sp,64,79559430.0,3483
bench_group,blake2sp,64,80562655.0,3526
bench_group,blake2sp,64,81504108.0,3569
bench_group,blake2sp,64,82495509.0,3612
bench_group,blake2sp,64,83504098.0,3655
bench_group,blake2sp,64,84479613.0,3698
bench_group,blake2sp,64,85457890.0,3741
bench_group,blake2sp,64,86487519.0,3784
bench_group,blake2sp,64,87453243.0,3827
bench_group,blake2sp,64,88421676.0,3870
bench_group,blake2sp,64,89395369.0,3913
bench_group,blake2sp,64,90424946.0,3956
bench_group,blake2sp,64,91355775.0,3999
bench_group,blake2sp,64,92328843.0,4042
bench_group,blake2sp,64,93351442.0,4085
bench_group,blake2sp,64,94302947.0,4128
bench_group,blake2sp,64,95328307.0,4171
bench_group,blake2sp,64,96289552.0,4214
bench_group,blake2sp,64,97237307.0,4257
bench_group,blake2sp,64,98147302.0,4300
