group,function,value,sample_time_nanos,iteration_count
bench_group,bao,128,993692.0,383
bench_group,bao,128,1967488.0,766
bench_group,bao,128,2949669.0,1149
bench_group,bao,128,3936277.0,1532
bench_group,bao,128,4938927.0,1915
bench_group,bao,128,5895328.0,2298
bench_group,bao,128,6905633.0,2681
bench_group,bao,128,7882710.0,3064
bench_group,bao,128,8860517.0,3447
bench_group,bao,128,9844001.0,3830
bench_group,bao,128,10844566.0,4213
bench_group,bao,128,11808102.0,4596
bench_group,bao,128,12972157.0,4979
bench_group,bao,128,13789548.0,5362
bench_group,bao,128,14765427.0,5745
bench_group,bao,128,15736776.0,6128
bench_group,bao,128,16735311.0,6511
bench_group,bao,128,17717804.0,6894
bench_group,bao,128,18739725.0,7277
bench_group,bao,128,19702167.0,7660
bench_group,bao,128,20663567.0,8043
bench_group,bao,128,21648404.0,8426
bench_group,bao,128,22628189.0,8809
bench_group,bao,128,23613183.0,9192
bench_group,bao,128,24589167.0,9575
bench_group,bao,128,25588640.0,9958
bench_group,bao,128,26666081.0,10341
bench_group,bao,128,27631440.0,10724
bench_group,bao,128,28684714.0,11107
bench_group,bao,128,29557781.0,11490
bench_group,bao,128,30501942.0,11873
bench_group,bao,128,31487717.0,12256
bench_group,bao,128,32467972.0,12639
bench_group,bao,128,33450101.0,13022
bench_group,bao,128,34440094.0,13405
bench_group,bao,128,35411390.0,13788
bench_group,bao,128,36421175.0,14171
bench_group,bao,128,37413252.0,14554
bench_group,bao,128,38379861.0,14937
bench_group,bao,128,39461521.0,15320
bench_group,bao,128,40515160.0,15703
bench_group,bao,128,41329217.0,16086
bench_group,bao,128,42436241.0,16469
bench_group,bao,128,43305507.0,16852
bench_group,bao,128,44283365.0,17235
bench_group,bao,128,45268880.0,17618
bench_group,bao,128,46242780.0,18001
bench_group,bao,128,47229700.0,18384
bench_group,bao,128,48215840.0,18767
bench_group,bao,128,49194636.0,19150
bench_group,bao,128,50181089.0,19533
bench_group,bao,128,51201238.0,19916
bench_group,bao,128,52377741.0,20299
bench_group,bao,128,53491380.0,20682
bench_group,bao,128,54110647.0,21065
bench_group,bao,128,55106578.0,21448
bench_group,bao,128,56083394.0,21831
bench_group,bao,128,57198439.0,22214
bench_group,bao,128,58144267.0,22597
bench_group,bao,128,59143167.0,22980
bench_group,bao,128,60017328.0,23363
bench_group,bao,128,60997270.0,23746
bench_group,bao,128,61985233.0,24129
bench_group,bao,128,63105903.0,24512
bench_group,bao,128,63945324.0,24895
bench_group,bao,128,65063338.0,25278
bench_group,bao,128,66018384.0,25661
bench_group,bao,128,67031815.0,26044
bench_group,bao,128,67896809.0,26427
bench_group,bao,128,68876751.0,26810
bench_group,bao,128,70164920.0,27193
bench_group,bao,128,70837051.0,27576
bench_group,bao,128,71839701.0,27959
bench_group,bao,128,72933132.0,28342
bench_group,bao,128,73858282.0,28725
bench_group,bao,128,74904317.0,29108
bench_group,bao,128,75766656.0,29491
bench_group,bao,128,77025971.0,29874
bench_group,bao,128,77720966.0,30257
bench_group,bao,128,78713460.0,30640
bench_group,bao,128,79780432.0,31023
bench_group,bao,128,80687874.0,31406
bench_group,bao,128,81662556.0,31789
bench_group,bao,128,82639425.0,32172
bench_group,bao,128,83710407.0,32555
bench_group,bao,128,84726703.0,32938
bench_group,bao,128,85601906.0,33321
bench_group,bao,128,86628098.0,33704
bench_group,bao,128,87574549.0,34087
bench_group,bao,128,88549856.0,34470
bench_group,bao,128,89532037.0,34853
bench_group,bao,128,90527135.0,35236
bench_group,bao,128,91627806.0,35619
bench_group,bao,128,92486185.0,36002
bench_group,bao,128,93614511.0,36385
bench_group,bao,128,94463205.0,36768
bench_group,bao,128,95430594.0,37151
bench_group,bao,128,96403973.0,37534
bench_group,bao,128,97783027.0,37917
bench_group,bao,128,98421252.0,38300
