group,function,value,sample_time_nanos,iteration_count
bench_group,blake2s,64,995567.0,471
bench_group,blake2s,64,2075456.0,942
bench_group,blake2s,64,2953732.0,1413
bench_group,blake2s,64,3972476.0,1884
bench_group,blake2s,64,4921273.0,2355
bench_group,blake2s,64,5936892.0,2826
bench_group,blake2s,64,6915115.0,3297
bench_group,blake2s,64,7903651.0,3768
bench_group,blake2s,64,8857396.0,4239
bench_group,blake2s,64,9875306.0,4710
bench_group,blake2s,64,10891446.0,5181
bench_group,blake2s,64,11834358.0,5652
bench_group,blake2s,64,12817529.0,6123
bench_group,blake2s,64,13804711.0,6594
bench_group,blake2s,64,14782256.0,7065
bench_group,blake2s,64,15769126.0,7536
bench_group,blake2s,64,16811515.0,8007
bench_group,blake2s,64,17788854.0,8478
bench_group,blake2s,64,18770254.0,8949
bench_group,blake2s,64,19722228.0,9420
bench_group,blake2s,64,20707535.0,9891
bench_group,blake2s,64,21754924.0,10362
bench_group,blake2s,64,22732626.0,10833
bench_group,blake2s,64,23697204.0,11304
bench_group,blake2s,64,24693969.0,11775
bench_group,blake2s,64,25627610.0,12246
bench_group,blake2s,64,26664739.0,12717
bench_group,blake2s,64,27647337.0,13188
bench_group,blake2s,64,28627905.0,13659
bench_group,blake2s,64,29639461.0,14130
bench_group,blake2s,64,30621018.0,14601
bench_group,blake2s,64,31588981.0,15072
bench_group,blake2s,64,32617255.0,15543
bench_group,blake2s,64,33561938.0,16014
bench_group,blake2s,64,34561568.0,16485
bench_group,blake2s,64,35483958.0,16956
bench_group,blake2s,64,36470514.0,17427
bench_group,blake2s,64,37519466.0,17898
bench_group,blake2s,64,38536023.0,18369
bench_group,blake2s,64,39508205.0,18840
bench_group,blake2s,64,40458252.0,19311
bench_group,blake2s,64,41443922.0,19782
bench_group,blake2s,64,42422667.0,20253
bench_group,blake2s,64,43439067.0,20724
bench_group,blake2s,64,44473019.0,21195
bench_group,blake2s,64,45375358.0,21666
bench_group,blake2s,64,46385508.0,22137
bench_group,blake2s,64,47394460.0,22608
bench_group,blake2s,64,48344142.0,23079
bench_group,blake2s,64,49385907.0,23550
bench_group,blake2s,64,50341631.0,24021
bench_group,blake2s,64,51326000.0,24492
bench_group,blake2s,64,52512191.0,24963
bench_group,blake2s,64,53298748.0,25434
bench_group,blake2s,64,54358170.0,25905
bench_group,blake2s,64,55229519.0,26376
bench_group,blake2s,64,56273315.0,26847
bench_group,blake2s,64,57281382.0,27318
bench_group,blake2s,64,58236220.0,27789
bench_group,blake2s,64,59270484.0,28260
bench_group,blake2s,64,60206676.0,28731
bench_group,blake2s,64,61219900.0,29202
bench_group,blake2s,64,62139686.0,29673
bench_group,blake2s,64,63149056.0,30144
bench_group,blake2s,64,64204935.0,30615
bench_group,blake2s,64,65199929.0,31086
bench_group,blake2s,64,66135131.0,31557
bench_group,blake2s,64,67124813.0,32028
bench_group,blake2s,64,68190379.0,32499
bench_group,blake2s,64,69061885.0,32970
bench_group,blake2s,64,70109848.0,33441
bench_group,blake2s,64,71073072.0,33912
bench_group,blake2s,64,72026816.0,34383
bench_group,blake2s,64,73044205.0,34854
bench_group,blake2s,64,74046283.0,35325
bench_group,blake2s,64,75057266.0,35796
bench_group,blake2s,64,75965595.0,36267
bench_group,blake2s,64,76988922.0,36738
bench_group,blake2s,64,78013395.0,37209
bench_group,blake2s,64,79020056.0,37680
bench_group,blake2s,64,79950831.0,38151
bench_group,blake2s,64,80983012.0,38622
bench_group,blake2s,64,82142277.0,39093
bench_group,blake2s,64,82926595.0,39564
bench_group,blake2s,64,83935079.0,40035
bench_group,blake2s,64,84853771.0,40506
bench_group,blake2s,64,85882306.0,40977
bench_group,blake2s,64,86837301.0,41448
bench_group,blake2s,64,87825994.0,41919
bench_group,blake2s,64,88839790.0,42390
bench_group,blake2s,64,89997960.0,42861
bench_group,blake2s,64,90794934.0,43332
bench_group,blake2s,64,91738054.0,43803
bench_group,blake2s,64,92813985.0,44274
bench_group,blake2s,64,93798459.0,44745
bench_group,blake2s,64,94778401.0,45216
bench_group,blake2s,64,95756051.0,45687
bench_group,blake2s,64,96775316.0,46158
bench_group,blake2s,64,97746612.0,46629
bench_group,blake2s,64,98714940.0,47100
